8	0.526487	-0.00997527
8.01	0.526405	-0.0100216
8.02	0.526214	-0.0100798
8.03	0.526126	-0.0101075
8.04	0.526032	-0.0101274
8.05	0.525957	-0.0101435
8.06	0.525886	-0.0101606
8.07	0.525816	-0.0101808
8.08	0.525748	-0.0102055
8.09	0.525679	-0.0102348
8.1	0.52561	-0.0102681
8.11	0.525538	-0.0103044
8.12	0.525103	-0.010509
8.13	0.52505	-0.0101138
8.14	0.525419	-0.0105123
8.15	0.525282	-0.0105636
8.16	0.524871	-0.0105096
8.17	0.525009	-0.0104633
8.18	0.525239	-0.0104891
8.19	0.525194	-0.0105325
8.2	0.524688	-0.0106298
8.21	0.524521	-0.010706
8.22	0.524851	-0.0106228
8.23	0.524798	-0.0106554
8.24	0.52441	-0.0108719
8.25	0.524391	-0.0106019
8.26	0.52437	-0.0106976
8.27	0.524277	-0.0109622
8.28	0.524304	-0.010952
8.29	0.524241	-0.0109672
8.3	0.52423	-0.0109219
8.31	0.524117	-0.0111164
8.32	0.523611	-0.0108076
8.33	0.524147	-0.0112186
8.34	0.52405	-0.0111798
8.35	0.523673	-0.0110824
8.36	0.523435	-0.0111794
8.37	0.523555	-0.0111872
8.38	0.523641	-0.0112238
8.39	0.523477	-0.0111843
8.4	0.523631	-0.0118155
8.41	0.523132	-0.0109557
8.42	0.523439	-0.0116149
8.43	0.523415	-0.0116248
8.44	0.522976	-0.0115089
8.45	0.522948	-0.011523
8.46	0.523152	-0.0116183
8.47	0.52292	-0.0116692
8.48	0.522937	-0.0116647
8.49	0.52252	-0.0116195
8.5	0.523145	-0.0122444
8.51	0.522836	-0.0119153
8.52	0.522745	-0.0118412
8.53	0.522295	-0.0117556
8.54	0.522357	-0.0119947
8.55	0.522476	-0.011976
8.56	0.522229	-0.0121885
8.57	0.522094	-0.0119899
8.58	0.522338	-0.0123267
8.59	0.522307	-0.0122845
8.6	0.521832	-0.0121505
8.61	0.522399	-0.0124401
8.62	0.521921	-0.0123751
8.63	0.521561	-0.0123683
8.64	0.522046	-0.0124838
8.65	0.521746	-0.012595
8.66	0.521554	-0.0124539
8.67	0.52182	-0.0128049
8.68	0.52138	-0.012515
8.69	0.521339	-0.012665
8.7	0.521542	-0.0129295
8.71	0.521515	-0.0129179
8.72	0.521459	-0.0129184
8.73	0.521188	-0.0130578
8.74	0.52119	-0.0128293
8.75	0.521105	-0.0129469
8.76	0.520992	-0.0134852
8.77	0.521149	-0.013113
8.78	0.520897	-0.0132599
8.79	0.52073	-0.0131436
8.8	0.520991	-0.0135595
